,user_id,made_on,original_description,amount_cents,income
1198,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-26,TFL TRAVEL CH ON 24 SEP CLP,530,False
1199,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-26,TESCO STORES 5518 ON 25 SEP CLP,135,False
1200,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-26,PP*VINAI ON 25 SEP CLP,500,False
1201,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-26,PRET A MANGER ON 24 SEP BCC,859,False
1202,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-26,APSON LIMITED SEPPAY BGC,217818,True
1203,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-27,THOMAS III SKATE FIX FT,500,False
1204,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-26,BON APPETIT LONDON GB,650,False
1205,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-26,TESCO STORES 5518 LONDON GB,95,False
1206,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-26,SAINSBURYS - FORTRESS LONDON GB,380,False
1207,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-25,N K CONVENIENCE STO LONDON GB,404,False
1208,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-10-05,Spotify P0D97JL34E ON 04 OCT BCC,999,False
1209,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-10-02,DROPBOX*JZKHB6YCSL IRELAND ON 01 OCT BCC,999,False
